/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:563: UserWarning: The use of the transforms.RandomSizedCrop transform is deprecated, please use transforms.RandomResizedCrop instead.
  "please use transforms.RandomResizedCrop instead.")
/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:188: UserWarning: The use of the transforms.Scale transform is deprecated, please use transforms.Resize instead.
  "please use transforms.Resize instead.")
Epoch 46 | Batch 0/100 | Loss 0.988252
Epoch 46 | Batch 10/100 | Loss 0.793528
Epoch 46 | Batch 20/100 | Loss 0.831266
Epoch 46 | Batch 30/100 | Loss 0.801590
Epoch 46 | Batch 40/100 | Loss 0.794806
Epoch 46 | Batch 50/100 | Loss 0.799188
Epoch 46 | Batch 60/100 | Loss 0.785072
Epoch 46 | Batch 70/100 | Loss 0.805426
Epoch 46 | Batch 80/100 | Loss 0.805275
Epoch 46 | Batch 90/100 | Loss 0.805001
Epoch 47 | Batch 0/100 | Loss 0.840069
Epoch 47 | Batch 10/100 | Loss 0.793349
Epoch 47 | Batch 20/100 | Loss 0.827319
Epoch 47 | Batch 30/100 | Loss 0.834349
Epoch 47 | Batch 40/100 | Loss 0.850023
Epoch 47 | Batch 50/100 | Loss 0.824346
Epoch 47 | Batch 60/100 | Loss 0.831245
Epoch 47 | Batch 70/100 | Loss 0.812030
Epoch 47 | Batch 80/100 | Loss 0.802538
Epoch 47 | Batch 90/100 | Loss 0.785099
Epoch 48 | Batch 0/100 | Loss 0.501668
Epoch 48 | Batch 10/100 | Loss 0.784255
Epoch 48 | Batch 20/100 | Loss 0.823914
Epoch 48 | Batch 30/100 | Loss 0.840469
Epoch 48 | Batch 40/100 | Loss 0.822745
Epoch 48 | Batch 50/100 | Loss 0.824595
Epoch 48 | Batch 60/100 | Loss 0.824796
Epoch 48 | Batch 70/100 | Loss 0.818733
Epoch 48 | Batch 80/100 | Loss 0.817819
Epoch 48 | Batch 90/100 | Loss 0.813267
Epoch 49 | Batch 0/100 | Loss 0.758854
Epoch 49 | Batch 10/100 | Loss 0.773584
